"sentiment","message","tweetid"
0,"RT @JacquelynGill: No, my job depends on the fact that climate changed after the ice age. Even if neither were true, I'd research someÃ¢â‚¬Â¦",796350385476734976
1,"RT @OllieBarbieri: Country with the 2nd highest greenhouse gas emissions on the planet just elected a climate change denier as president. #Ã¢â‚¬Â¦",796351090547707908
2,"RT @BBCWorld: From free trade to climate change - 5 ways a Donald #Trump presidency changes the world 

https://t.co/wOn9jEebzCÃ¢â‚¬Â¦",796351696498819072
1,"RT @fifaroni: the stock market is crashing, California wants to recede, &amp; our newly elected president believes climate change isÃ¢â‚¬Â¦",796353122729938948
1,"RT @JilliRobi: Welcome to America. Where we deny climate change, men brag about rape, and the KKK supports our president. #notmypresident",796353866027728897
1,".@tanehisicoates 'Those of us worried about global warming should be concerned.' #INBOUND16",796354395965452288
0,"RT @AmandaOstwald: I mean, wouldn't nuclear winter reverse or delay climate change? Silver lining.",796354399408951296
1,"RT @crunkboy713: how do people in Florida vote for someone who doesn't believe in climate changeÃ°Å¸Â¤â€ there whole shits about to be flooded inÃ¢â‚¬Â¦",796355065741250560
2,"RT @Soldierjohn: Trump win stokes fears over climate change goals, hits renewable stocks https://t.co/vmPFoQ9Ifu via @Reuters SCREW THE CORÃ¢â‚¬Â¦",796356654795292672
1,"Imagine the 8th grader learning about climate change in science class, and asking the teacher how the government is fighting it.",796357606440837121
1,"RT @fml: Today, my country elected a man who thinks global warming is a hoax. FML",796360226853167104
1,"RT @kelkulus: Irony: Florida, a state in danger of being washed away due to rising sea levels, just elected a guy who denies climate changeÃ¢â‚¬Â¦",796361088816267264
1,"RT @kelkulus: Irony: Florida, a state in danger of being washed away due to rising sea levels, just elected a guy who denies climate changeÃ¢â‚¬Â¦",796362425490620417
1,"We have a president that doesnt believe in global warming and a VP that doesnt believe in evolution. I think scientific thought will suffer.",796362428963491840
1,"RT @JonnyEcology: Perhaps the biggest impact of the result overnight will be on climate change. Our world now has little hope of staying wiÃ¢â‚¬Â¦",796364355575103488
1,"RT @DDurnford: A president who thinks climate change is a hoax and a VP who doesn't believe in evolution. Great day for science.",796365183132332032
1,"@ScottJProgan between climate change, nukes, lack of social support policy, defunding of healthcare, and newly emboldened bigots i hope",796365784893296640
1,"Does Trump getting elected mean global warming isn't real? Find out tomorrow at our annual Flat Earth Society Convention",796365802345787392
1,"I mean he doesn't even believe in fkn global warming!!! Its November and its going to be 90 degrees here today! But lets ignore it.",796366584830795777
1,"RT @kelkulus: Irony: Florida, a state in danger of being washed away due to rising sea levels, just elected a guy who denies climate changeÃ¢â‚¬Â¦",796367257681199104
0,"RT @GardnerSalad: Also, as an American, i now have to commit to the belief that climate change is a hoax.",796367969488080896
1,"In other news, it's going to be 97Ã‚Â° in parts of LA today. Nov 9th. Really glad we have a president who will address our climate change issue",796369937950392320
2,"RT @africarenewal: #Africa will meet only only 13% of its food needs by 2050 because of climate change @africarenewal explainsÃ¢â‚¬Â¦",796370714701996032
1,"RT @BernieSanders: #ImVotingBecause the future of the planet is at stake. Hillary Clinton will combat climate change. Donald Trump thinks iÃ¢â‚¬Â¦",796371385501229056
1,"RT @kelkulus: Irony: Florida, a state in danger of being washed away due to rising sea levels, just elected a guy who denies climate changeÃ¢â‚¬Â¦",796373721271386112
1,"RT @TaitumIris: Our new president thinks climate change is a hoax. Our new Vice President believes in conversion therapy.",796374385124745216
1,"How can a guy who doesn't believe in global warming win the Us presidency ???!!! #DonaldTrump",796374399935008768
1,"Donald Trump doesn't believe in climate change Ã¢â‚¬â€ here are 16 irrefutable signs it's realÃ¢â‚¬Â¦ https://t.co/i2TYNoHfkU",796375060911190016
1,"Letter: Explore energy alternatives: Whether or not one chooses to believe that global warming is caused by humanÃ¢â‚¬Â¦Ã¢â‚¬Â¦ https://t.co/JKOGB67kim",796375115491516416
1,"RT @tristinc1: our president think climate change is a hoax made by the chinese &amp; our vice president thinks being gay is a curable disease.Ã¢â‚¬Â¦",796375730498236420
2,"#DailyClimate Trump victory deals blow to global fight against climate change. https://t.co/xpHDbw8NxR",796377003867914240
1,"@nytopinion @DLeonhardt Do you honestly think that a Trump admin., w/ Sarah Palin as Sec. of Energy, will really care about climate change?",796377012642390016
1,"RT @TheDailyEdge: Well done if you voted Green. You helped elect a President who doesn't believe in climate change, loves coal and wants toÃ¢â‚¬Â¦",796377019684716545
1,"People that voted for trump probably think global warming isn't real Ã°Å¸Ëœâ€š #notmypresident",796377030338048000
1,"RT @Independent: Donald Trump's views on climate change make him a danger to us all https://t.co/6F0cIH9OSY",796378459996037120
2,"RT @business: Donald Trump's win deals a blow to the global fight against climate change https://t.co/DJKduvISTR https://t.co/e6tusL6QNT",796378469219307520
1,"TrumpÃ¢â‚¬â„¢s win is a deadly threat to stopping climate change @grist #climatechange #planet #environment 
https://t.co/umcm6QmhCs",796379919412580352
1,"The president thinks that China invented global warming.",796380288209317888
-1,"RT @realDonaldTrump: It's freezing outside, where the hell is 'global warming'??",796380345008537600
0,"RT @ravithinkz: If you want to support Trump, support him for his climate change views...he absolutely rubbishes them.",796381056823939073
1,"But hey, climate change is a hoax anyway so the world totally won't be devastated before the end of the century, guys. Right? RIGHT???",796381857982115840
1,"RT @paxamslays: We really elected someone who doesn't believe climate change is real",796382247519715328
2,"Incoming GOP assemblyman believes climate change is good because it hurts 'our enemies' https://t.co/59d4PkHf5I https://t.co/Yjfil1PBno",796382576625627136
0,"RT @Jalopez185: Damn Kandy brought more than drama to the house. She brought global warming along and had Winter gone for good. #BGC16",796382632204529664
1,"RT @cristiaaandiaz: Climate change and global warming is real
If our president won't do anything about it then it's up to us!!",796382904519512064
1,"RT @HattMall_69: I don't see how someone could honestly not accept that global warming is an immediate problem https://t.co/XD614FJtU3",796383730772361216
2,"Incoming GOP assemblyman believes climate change is good because it hurts 'our enemies' https://t.co/6mwoxRDGzL #music #news",796383731359633408
1,"RT @kelkulus: Irony: Florida, a state in danger of being washed away due to rising sea levels, just elected a guy who denies climate changeÃ¢â‚¬Â¦",796383775982653444
1,"RT @chrisconsiders: victory for trump could mean the end of the world - literally. to have someone who thinks climate change is a hoax in oÃ¢â‚¬Â¦",796384438066221056
1,"RT @_ohmeohmaya: this rain is the environment crying bc the newly elected US president doesn't believe in global warming",796384444995211264
1,"Our future VP doesn't believe in evolution or climate change.",796384488234381312
1,"RT @van_camping: Now there is LITERALLY no hope for making an advance on climate change and the environment so enjoy moving to Mars in 50 yÃ¢â‚¬Â¦",796384490205704192
2,"Trump win a 'disaster' in the fight against climate change, scientists and environmentalists say https://t.co/XdQ3IGUjxN",796385826649370624
1,"RT @HANAtruly: i don't want a president that doesn't believe in global warming or women's rights. i don't want a racist president. i can'tÃ¢â‚¬Â¦",796386491777843201
2,"From Nasa to climate change: how the Trump presidency will impact science, tech and culture https://t.co/qKytW4J0vI",796386533725114368
0,"30 Cancel billions in payments to U.N. climate change programs
31 Lift restrictions on production of job-producing American energy reserves",796387233301336069
2,"RT @CBCNews: Trump win a 'disaster' in the fight against climate change, scientists and environmentalists sayÃ¢â‚¬Â¦",796387259507474432
1,"RT @termiteking: Trump doesn't care about climate change but we outnumber him. He won't do anything about it but WE will",796387826891948036
2,"RT @CBCNews: Trump win a 'disaster' in the fight against climate change, scientists and environmentalists sayÃ¢â‚¬Â¦",796387834504450048
0,"RT @obliviall: Ã‚Â«Il concetto del global warming ÃƒÂ¨ stato creato dai cinesi in modo tale che lÃ¢â‚¬â„¢industria manifatturiera Usa non fosse competitÃ¢â‚¬Â¦",796388583238148096
1,"@CNN It's 2019 and Republicans defeat another climate change deal despite worsening drought in Kansas and Nebraska.Ã¢â‚¬Â¦ https://t.co/3DgxxNxYKF",796389298836803584
1,"RT @cybersygh: I want you to understand that to considerably mitigate global warming, the global economy and power structures would have toÃ¢â‚¬Â¦",796390033288785921
1,"RT @BadAstronomer: The catastrophe for climate change alone the Trump presidency represents is almost beyond measure.",796390728238764032
2,"RT @EBotkinKowacki: 'Trump effect' threatens global momentum on climate change https://t.co/bBeabyionU",796391585168683008
1,"RT @JilliRobi: Welcome to America. Where we deny climate change, men brag about rape, and the KKK supports our president. #notmypresident",796393834481651713
1,"RT @kykymcd: yet you side with someone who denies the legitimacy of climate change",796393886356602880
1,"#PresidentTrump as the leading amateur scientist in the world knows that man-made climate change is a myth created by China. #Trump that!",796394509458427904
1,"RT @tristinc1: our president think climate change is a hoax made by the chinese &amp; our vice president thinks being gay is a curable disease.Ã¢â‚¬Â¦",796395379520512000
1,"RT @chrisconsiders: victory for trump could mean the end of the world - literally. to have someone who thinks climate change is a hoax in oÃ¢â‚¬Â¦",796396139775979520
0,"RT @ConserveGuide: Trump Time - What's next for the environment?

'That includes a promise to cancel billions of climate change spendiÃ¢â‚¬Â¦",796396165239480321
1,"@JuneGotDaJuice_ Jill stein Green Party she's the only one who cares about the environment, climate change and saving oil I don't believe",796397001281781760
-1,"RT @realDonaldTrump: The global warming we should be worried about is the global warming caused by NUCLEAR WEAPONS in the hands of crazy orÃ¢â‚¬Â¦",796397019208237056
1,"RT @gardcorejose: Man, us millennials have grown up in a time of perpetual war, economic recessions, climate change, and now a racist in thÃ¢â‚¬Â¦",796397932526370816
0,"RT @opiecomments: @Goy_Orbison @MiriamIsa Hillary's been in charge for 20 years. 'They' blame climate change on the new guy.",796398678051291140
1,"The effects of climate change do not know party affiliation/age/sex/nationality... Look out for the planet's future https://t.co/LO6vgk3vj8",796400249535397889
-1,"@MintMilana Maybe you should go back to Uzbekistan? I'm sure that they believe in climate change! LOL!",796400286168449024
1,"@neiltyson Can we afford, as a planet, 4 years of backwards progress on climate change? Asking for a concerned citizen of Earth.",796400962181005312
1,"Let's talk about how our new president literally doesn't believe in climate change or science for that matter",796403211502518273
-1,"@EWErickson Is all the data -- polls, election results, alleged global warming -- manipulated?

What, other than God's Word, is trustworthy?",796408074915479552
1,"President elect thinks climate change is a hoax made by the Chinese https://t.co/IZwOdx7z1m",796408811250552833
1,"@scalzi Maybe we could live through and recover from many mistakes, but continuing to ignore climate change could end us.",796408877319340032
2,"RT @hockeyschtick1: In light of recent events Ã¢â‚¬â€œ a possible United States climate change action plan https://t.co/Kd83HwgkGX",796408883098972160
0,"The US Center is streaming a presentation on jurisdictional approaches to climate change. Watch now@ https://t.co/uHj6IHUJMN @GCFTaskForce",796409634567225344
1,"RT @Thevman98: How do we have a president who doesn't believe in global warming now?",796410358957154304
1,"RT @GrayMaddie18: I can't respect a leader who doesn't believe in climate change.. actually I can't respect you period if you don't believeÃ¢â‚¬Â¦",796411111297814529
-1,"RT @realDonaldTrump: Windmills are the greatest threat in the US to both bald and golden eagles. Media claims fictional Ã¢â‚¬Ëœglobal warmingÃ¢â‚¬â„¢ isÃ¢â‚¬Â¦",796412845974024192
1,"RT @_CJWade: The craziest part about Florida voting for Trump is the whole state is going to be underwater once he defunds climate change rÃ¢â‚¬Â¦",796412852479213569
1,"RT @CarolineLucas: Donald #Trump isn't just bad news for the US Ã¢â‚¬â€œ when it comes to his #climate change beliefs, he's a danger to us all httÃ¢â‚¬Â¦",796414396465606656
1,"RT @VivziePop: @VivziePop but we now have a pres who thinks climate change is a hoax &amp; has no respect for women, sorry if some are upset paÃ¢â‚¬Â¦",796414407743942656
1,"RT @cnni: 'One issue your great-great-great grandchildren will talk about in reference to the Trump years is climate change' https://t.co/7Ã¢â‚¬Â¦",796414427839025152
-1,"RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.",796415153243881479
1,"Oh global warming does not exist at ALL https://t.co/MT3ok1F9CM",796417391743729665
1,"RT @YEARSofLIVING: Today, more than ever, we need to tell the story of climate change. RT, donate &amp; let's continue this fight togetherÃ¢â‚¬Â¦",796418994173526016
1,"RT @insideclimate: In Trump, U.S. puts a climate denier in its highest office and all climate change action in limbo: @mlavellesÃ¢â‚¬Â¦",796420680162181121
-1,"RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.",796422164308250624
2,"RT @sciam: From climate change to public health, here's how President-elect Donald Trump views science https://t.co/SRrEKVqGym https://t.coÃ¢â‚¬Â¦",796423936028344320
1,"Donald Trump believes that climate change is a myth invented by the Chinese Ã¢â‚¬â€ how does that level of stupidity even breathe unassisted?",796423954898554880
1,"@iamryanmcmanus I get that there a lot of shit things he can do to people in the short term but climate change is a big thing for me",796425630627807232
2,"RT @CBDNews: 'At #COP22, UNESCO showcases indigenous knowledge to fight climate change' @malaysiasun https://t.co/zbxx6vJ1HZ https://t.co/PÃ¢â‚¬Â¦",796425634725720064
1,"RT @ayee_stefyy: Still can't believe our new president is a moron who believes global warming is a hoax...",796426548790366212
-1,"RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.",796428075173036033
1,"RT @SethMacFarlane: Are we looking at an America that officially believes climate change is a hoax? Sorry, everybody else.",796428830558650368
1,"RT @tabby__terry: Y'all really voted for a man that doesn't believe in climate change....ok",796428854457991174
1,"RT @businessinsider: @therealDonaldTrump doesn't believe in climate change Ã¢â‚¬â€ here's irrefutable proof it's real https://t.co/8I5Pnrdcy7 httÃ¢â‚¬Â¦",796429340556853251
1,"my family that lives in Florida doesn't believe global warming is real and voted for trump",796429353227845640
2,"White House says committed to implementing Iran deal, climate change agreement https://t.co/t92tNOxvIj",796429733781241858
1,"RT @DavidCornDC: Hey Florida, nice little Everglades you've got there. Thanks for voting for a climate change denier. See you in hurricaneÃ¢â‚¬Â¦",796429740181749764
1,"RT @emmaroller: A climate change skeptic running the EPA is now a reality https://t.co/8JUq66p1Qz",796429764026372096
1,"Not only does this affect so many people but also the planet! This is a man who doesnt believe global warming exists!!!",796430126858633216
1,"term limits should hold just as much importance as taxes, global warming in this country.",796431907894525962
1,"RT @joys_manor: anyone who doesn't believe or care about climate change should honestly just die please die",796432547089678336
1,"RT @CatherineForNV: I believe in science. I believe in climate change. Let's protect our precious resources including the air we breathe &amp;Ã¢â‚¬Â¦",796432615217602560
1,"I think it will help, also, if the 'clean' part is emphasized more - for those who will always deny climate change. https://t.co/PUxNinW16U",796433256308584448
1,"RT @CatherineForNV: I believe in science. I believe in climate change. Let's protect our precious resources including the air we breathe &amp;Ã¢â‚¬Â¦",796433943134425088
1,"RT @CrownRenovation: Y'all voted for a president who doesn't even believe in global warming!",796433962025373696
1,"our country is the largest contributor to climate change and our president doesn't even believe that it exists. great.",796434669659103232
1,"Humans stay shooting themselves in the foot. Maybe global warming is inevitable. ItÃ¢â‚¬â„¢s the end of the this global weather era too. LOL",796437151999111168
1,"RT @cooperhewitt: Tomorrow 6:30pm, meet 3 designers whose collaborative projects address social, economic &amp; climate change challengesÃ¢â‚¬Â¦",796439037666009088
1,"RT @KathyDoratt7: It baffles me that some people actually believe that climate change is a hoax... like how blind do you have to be??",796439073904852994
1,"RT @paytonmucha_xx: Our president doesn't believe in climate change. Nothing will even matter if we don't change the way we treat Mother EaÃ¢â‚¬Â¦",796439869991964673
1,"Creating futures' - an excellent new resource for exploring climate change and climate justice available at https://t.co/GJ3ZzfoZdY #chrce",796440654175993859
1,"RT @MikeDrucker: Let's not forget that Trump/Pence are anti-science and believe climate change is a myth. https://t.co/gEjAFtocV6",796442320799465483
1,"RT @JoyceCarolOates: 'Death-wish'--Freudian theory confirmed by masses of US citizens voting in pres. who denies climate change that will kÃ¢â‚¬Â¦",796442327036395533
1,"@Megancats Maybe climate change will take us all out first. Ã°Å¸ËœÂ¢",796443288429588480
1,"#Trump choice for #EPA chief is a climate change denier https://t.co/HR3UVyKUJa",796444091814969344
1,"RT @sydneythememe: Donald trump, the now president of the United States...... does not believe in global warming Ã°Å¸Ëœï†",796444099683483654
1,"RT @patterson_evi: i'm just saying if we ignore climate change for the next 4 years, there's no coming back from it",796444144004694030
1,"RT @sydneythememe: Donald trump, the now president of the United States...... does not believe in global warming Ã°Å¸Ëœï†",796444173385760768
-1,"RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.",796445820803379200
1,"RT @MercyForAnimals: #DidYouKnow Animal agriculture is one of the leading causes of climate change?!? Go green, go #vegan! https://t.co/kRoÃ¢â‚¬Â¦",796445847181520896
1,"RT @cuynchips: Heedless of YAG to not even mention climate change policy in letter, when it's of great importance to Maldives &amp; worrying unÃ¢â‚¬Â¦",796446702567702532
-1,"RT @KHayhoe: How do we know this climate change thing is real - not a natural cycle, not an elaborate hoax? https://t.co/MvAWypaOJe #globalÃ¢â‚¬Â¦",796447428509573120
1,"RT @atenmorin: Honestly the planet can't afford 4 more years with no action on climate change. #itsuptous #OurRevolution",796451878015860736
1,"Donald Trump will destroy the environment if he follows through on climate change rhetoric #scienceÃ¢â‚¬Â¦ https://t.co/IOjMT46tej",796453377919979520
1,"She cares about global warming, she cares abou the world we're living. She support the black community. She's afraid. #WeLoveYouMiley",796454239040061441
1,"#climatechange https://t.co/asxeD6lp4R Experts call on climate change panel to better reflect oceanÃ¢â‚¬Â¦Ã¢â‚¬Â¦ https://t.co/Ni6YkAaCne",796454248137428992
1,"RT @erunyueng: Still cant believe America elected someone who said global warming was a hoax.",796454313556082689
1,"@DrJillStein You've helped destroy the only hope we had of stopping climate change",796458343929823232
1,"Even [Trump] does not have the power to amend &amp; change the laws of physics, to stop the impacts of climate change,Ã¢â‚¬ï† https://t.co/02JBU2udyy",796458387957391360
1,"RT @bernielevv: Just want to reiterate those for Trump are against climate change advancements, women &amp; minority rights, &amp; for the prison iÃ¢â‚¬Â¦",796459045787987968
0,"RT @SteveSosna4NY: Looking forward to @capitalweather thoughts RE: global climate change. Especially w/ our new President elect saying ourÃ¢â‚¬Â¦",796460648968388608
1,"RT @RealKidPoker: To any/all millennials who care about climate change but didn't vote cause 'they both suck' I hope you understand what yoÃ¢â‚¬Â¦",796461434502836224
1,"RT @patagonia: If our elected leaders fail to approach the environment &amp; climate change as serious issues worthy of urgency &amp; action, it wiÃ¢â‚¬Â¦",796463077898285056
0,"a punishment of jail time &amp; force-feeding meat for trying to counteract the global warming he doesnt believe in.. so he can sell more steaks",796463769744474112
1,"The thing which concerns me most about a Trump presidency is global warming Ã°Å¸ËœÂ¬",796465585643290624
1,"RT @maisiekemp_: Makes me so sick that a racist, sexist, discriminative man who thinks global warming is a myth is going to have so much inÃ¢â‚¬Â¦",796467331593539584
-1,"RT @Cernovich: Same 'experts' who said Hillary would win claim 'climate change' is real. LOL! Go away, morons, you know nothing and you losÃ¢â‚¬Â¦",796468156378157056
1,"Trump's positions on climate change arguably the scariest part of his victory https://t.co/uRRPhCfOm8",796468179790770176
-1,"RT @realDonaldTrump: It's freezing outside, where the hell is 'global warming'??",796468836983865344
1,"RT @lenajfc: now the majority of people in office believe that climate change isn't real. mother earth is mourning today",796468912028164097
1,"RT @jalloyd4: The descent into #TrumpHell begins - chooses top #climate change skeptic to lead #Environmental Protection Agency https://t.cÃ¢â‚¬Â¦",796470397206233088
1,"RT @jalloyd4: The descent into #TrumpHell begins - chooses top #climate change skeptic to lead #Environmental Protection Agency https://t.cÃ¢â‚¬Â¦",796471078138892288
1,"RT @patagonia: If our elected leaders fail to approach the environment &amp; climate change as serious issues worthy of urgency &amp; action, it wiÃ¢â‚¬Â¦",796471089408806912
0,"RT @MacleansMag: Things will get tricky for the Liberal government if the Trump White House rolls back efforts on climate change. https://tÃ¢â‚¬Â¦",796471142491881472
1,"It's November and this is the forecast, but sure climate change is a hoax Ã°Å¸â€˜Å’Ã°Å¸ï†Â¼ https://t.co/V6Aq0FvcXJ",796472552516263936
1,"RT @GuyEndoreKaiser: If we were going to lose anyways, I wish there would have been more than zero questions about climate change at the deÃ¢â‚¬Â¦",796473474315390978
1,"Why President Trump will be awful for clean energy, climate change fight via @FortuneMagazine https://t.co/anegB7P6pl",796474314006659073
1,"RT @ddlovato: #IVotedBecause I believe in equality, we need comprehensive immigration reform, I am pro-choice and global warming IS real. #Ã¢â‚¬Â¦",796475100325298176
1,"RT @AbbieHennig: extremely concerned about planet earth now that we have someone in office that doesn't believe climate change is real",796475189085278210
1,"RT @jilevin: TrumpÃ¢â‚¬â„¢s election marks the end of any serious hope of limiting climate change to 2 degrees https://t.co/1hgEfWhO8j https://t.cÃ¢â‚¬Â¦",796475214892703744
2,"RT @MetroNewsCanada: Kinder Morgan president says last week's remarks about climate change 'didn't come out quite right' https://t.co/VZGzhÃ¢â‚¬Â¦",796475743874072576
1,"RT @patagonia: If our elected leaders fail to approach the environment &amp; climate change as serious issues worthy of urgency &amp; action, it wiÃ¢â‚¬Â¦",796476252697821186
1,"RT @jilevin: TrumpÃ¢â‚¬â„¢s election marks the end of any serious hope of limiting climate change to 2 degrees https://t.co/1hgEfWhO8j https://t.cÃ¢â‚¬Â¦",796476265624702976
1,"RT @Oxfam: Last year, 190+ countries signed the #ParisAgreement promising help to those worst hit by climate change. PromisesÃ¢â‚¬Â¦",796476782216146945
1,"RT @strugglngwriter: When the right had to 'endure' Obama, they got health care, some attention to global warming, etc. What the left endurÃ¢â‚¬Â¦",796477291480154112
1,"RT @stuartvyse: The phrase is 'climate change DENIER.' Now is the time to speak plainly. @thedailybeast https://t.co/SxzzzuzkkX",796477962484940801
1,"RT @UKIPNFKN: TrumpÃ¢â‚¬â„¢s election marks the end of any serious hope of limiting climate change to 2 degrees via voxdotcom
#Trump2016
https://tÃ¢â‚¬Â¦",796478028629020672
1,"let's be clear about the implications of a trump presidency --override indigenous rights and deny climate change. wÃ¢â‚¬Â¦ https://t.co/2YK7jPkyVL",796478567966187521
1,"@JuiceCs4 @melysebrewster @sciam you know that global warming is proven through physics right?",796478907390316544
0,"@naturdenke5678 I don't know if you're talking about saving the environment, climate change, or if it's about certain people you don't like.",796478971542171648
1,"RT @thE_House7: Scariest part of the election: the most powerful man in the world is now a denier of climate change. Horrific day for fansÃ¢â‚¬Â¦",796483025362190336
1,"RT @GuardianSustBiz: How will climate change affect the retirement savings of people like you and me? https://t.co/aaR6doA36c",796483055951212545
1,"RT @niallweave: all because of electoral votes the next president is a racist misogynist climate change denying ignorant piece of sÃ¢â‚¬Â¦",796483110636396544
1,"RT @pagegustofsonxx: #TwitterBlackout bc I don't stand with men who are sexist, racist, mean, and most non believers in climate change. #noÃ¢â‚¬Â¦",796484624503316480
0,"RT @sil: I like this reformulation. Not 'this damages the credibility of the climate change agreement' but 'it damages the cÃ¢â‚¬Â¦",796486174676320257
1,"RT @wutrain: Ok back to fighting climate change, systemic racism &amp; income inequality at the local level - more important than ever for citiÃ¢â‚¬Â¦",796486218393546753
1,"RT @Independent: Donald Trump's views on climate change make him a danger to us all | @CarolineLucas https://t.co/6F0cIH9OSY https://t.co/fÃ¢â‚¬Â¦",796486248953167872
1,"RT @Pedro__Garcia16: Our new president thinks global warming is a hoax created by the Chinese &amp; his second in command thinks you can shockÃ¢â‚¬Â¦",796486269882761216
1,"RT @SethMacFarlane: Are we looking at an America that officially believes climate change is a hoax? Sorry, everybody else.",796487070311219200
1,"RT @SethMacFarlane: Are we looking at an America that officially believes climate change is a hoax? Sorry, everybody else.",796487950951391233
1,"RT @katie_honan: Some of NYC neighbs at biggest risk for climate change voted overwhelmingly for Trump https://t.co/1XJQvUuwEh https://t.coÃ¢â‚¬Â¦",796488848461234181
1,"RT @savmontano: Our president doesn't believe in global warming so we're all doomed regardless",796488909924417536
1,"RT @GhostPanther: Biggest loser tonight is the human race. Cause climate change is gone as an issue in Trump America.

THIS IS A HUGE DEAL.Ã¢â‚¬Â¦",796491051234185218
1,"RT @savmontano: Our president doesn't believe in global warming so we're all doomed regardless",796492121758961664
-1,"RT @Cernovich: Same 'experts' who said Hillary would win claim 'climate change' is real. LOL! Go away, morons, you know nothing and you losÃ¢â‚¬Â¦",796493941424197632
1,"RT @Carolinecxleman: how one doesn't believe in climate change is mind blowing to me",796496465929633796
1,"RT @Valeria_DelCC: Please watch the documentary, Before The Flood. Whether you 'believe' in climate change or not, it's a wonderful and infÃ¢â‚¬Â¦",796497302554820608
2,"US presidential election creates global warming anxiety https://t.co/32WQoobKvL",796499041416806400
-1,"RT @Cernovich: Same 'experts' who said Hillary would win claim 'climate change' is real. LOL! Go away, morons, you know nothing and you losÃ¢â‚¬Â¦",796499754641399808
1,"RT @femaIes: When u know this warm weather in October is due to global warming and climate change but u still kinda enjoyin it https://t.coÃ¢â‚¬Â¦",796500516490584064
1,"RT @AmandaOstwald: @seventyrocks Science enables you to mentor women and people of color! Or teach how individuals can fight climate changeÃ¢â‚¬Â¦",796500606416519172
0,"RT @EricHolthaus: Our emergency podcast on President Trump, and where we go from here on climate change.
As emotional as podcasts get.
httpÃ¢â‚¬Â¦",796501323697033216
1,"RT @JulianBurnside: Fascinating to see climate change deniers Bolt &amp; Sheridan so excited about Trump's win. So politics contradicts scienceÃ¢â‚¬Â¦",796501388201050112
1,"RT @TheDailyEdge: Well done if you voted Green. You helped elect a President who doesn't believe in climate change, loves coal and wants toÃ¢â‚¬Â¦",796501396464009216
2,"Donald Trump cites global warming dangers in fight to build wall at his Ireland golf course https://t.co/3lXwRZ17UF via @YahooNews",796502946502602752
1,"@ZachTheMute also when he thinks climate change isnt real and thinks stop and frisk is a good thing",796509795968651264
1,"RT @yungclynch: Yo I'm fired up this bitch doesn't believe in climate change",796509877829038080
1,"RT @savmontano: Our president doesn't believe in global warming so we're all doomed regardless",796509901912731648
-1,"RT @Cernovich: Same 'experts' who said Hillary would win claim 'climate change' is real. LOL! Go away, morons, you know nothing and you losÃ¢â‚¬Â¦",796509922573877248
1,"RT @pvnk_princess: Sadly, we will now have a president who thinks climate change is a hoax. You can help the environment most of all bÃ¢â‚¬Â¦",796510675694747648
1,"RT @RobertStavins: Worth reading re Trump victory &amp; climate change policy https://t.co/0d02CHTYEK @CoralMDavenport @AmyAHarder @LFFriedmanÃ¢â‚¬Â¦",796510787158343680
1,"RT @BernieSanders: #ImVotingBecause the future of the planet is at stake. Hillary Clinton will combat climate change. Donald Trump thinks iÃ¢â‚¬Â¦",796511564316704768
1,"Guys, we don't need to worry about Florida anymore bc global warming is a 'myth' they'll be underwater soon enough.",796513579541340160
2,"RT @TIME: Al Gore says he hopes to work with Donald Trump to fight climate change https://t.co/gbhzREvqAO",796514414572818432
1,"RT @gabaker3: Trump's kids know climate change is real and human-caused. Let's hope he listens to them",796516445987500032
-1,"RT @mmccdenier: Trump has the shovel now, and it's time to bury the pseudoscience of climate change... https://t.co/B9IYEAvxlW",796517284995104769
1,"RT @JilliRobi: Welcome to America. Where we deny climate change, men brag about rape, and the KKK supports our president. #notmypresident",796517317261873152
1,"Trumps policy's on climate change, if we make it that far, is what's for sure going to kill us.",796517361650110465
1,"RT @RisingSign: @mysera26 Anti-science people take everyone down including themselves. We will all suffer with climate change without actioÃ¢â‚¬Â¦",796520958832025600
1,"RT @MichaelChongMP: Strange for conservatives to argue for regulation as a way to fight climate change Ã¢â‚¬â€œ we should be embracing market mechÃ¢â‚¬Â¦",796521076708675584
1,"What we need to fix climate change is free-enterprise innovation, NOT a job-killing carbon tax. #cdnpoli #cpcldr",796521103497842690
1,"RT @savmontano: Our president doesn't believe in global warming so we're all doomed regardless",796521846749466624
1,"RT @RealAdamRose: climate change

climate change

climate change

there's no politics if there's no planet.

climate change

climate changeÃ¢â‚¬Â¦",796523741245124608
1,"RT @IndieWire: 'Age of Consequences' doc examines the ties between climate change and social conflict 
https://t.co/iFUECUSdvF https://t.coÃ¢â‚¬Â¦",796524230313644034
1,"RT @michikokakutani: 'TrumpÃ¢â‚¬â„¢s election marks the end of any serious hope of limiting climate change to 2 degrees' via @voxdotcomÃ¢â‚¬Â¦",796524851137839105
0,"*quietly rocks back and forth in my NASA jacket from my job at a federally funded climate change data center* https://t.co/PdzT2I6Oqu",796525999173279744
